"","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","EC.number","Cross.reference..GeneID.","Cross.reference..KEGG.","Cross.reference..GeneDB.","Ensembl.transcript","Cross.reference..RefSeq.","Cross.reference..UniGene.","Gene.ontology..GO.","Gene.ontology.IDs","Involvement.in.disease","Interacts.with","g_o"
"3616","P0AGE6","CHRR_ECOLI","reviewed","Quinone reductase (EC 1.6.5.2) (Chromate reductase) (CHRR) (EC 1.6.-.-) (NAD(P)H dehydrogenase (quinone))","chrR yieF b3713 JW3691","Escherichia coli (strain K12)",188,"1.6.5.2; 1.6.-.-","948225;","ecj:JW3691;eco:b3713;",NA,NA,"NP_418169.1;WP_001291268.1;",NA,"cytosol [GO:0005829]; FMN binding [GO:0010181]; FMN reductase (NADPH) activity [GO:0052873]; NAD(P)H dehydrogenase (quinone) activity [GO:0003955]; oxidoreductase activity [GO:0016491]; xenobiotic metabolic process [GO:0006805]","GO:0003955; GO:0005829; GO:0006805; GO:0010181; GO:0016491; GO:0052873",NA,"","GO:0003955 GO:0005829 GO:0006805 GO:0010181 GO:0016491 GO:0052873"
"3617","P30859","ARTI_ECOLI","reviewed","Putative ABC transporter arginine-binding protein 2","artI b0863 JW0847","Escherichia coli (strain K12)",243,"","948988;","ecj:JW0847;eco:b0863;",NA,NA,"NP_415384.1;WP_000756569.1;",NA,"membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; periplasmic space [GO:0042597]; ionotropic glutamate receptor activity [GO:0004970]; amino acid transport [GO:0006865]","GO:0004970; GO:0006865; GO:0016020; GO:0030288; GO:0042597",NA,"","GO:0004970 GO:0006865 GO:0016020 GO:0030288 GO:0042597"
"3618","P36560","ASR_ECOLI","reviewed","Acid shock protein","asr b1597 JW5826","Escherichia coli (strain K12)",102,"","945103;","ecj:JW5826;eco:b1597;",NA,NA,"NP_416114.2;",NA,"periplasmic space [GO:0042597]; response to zinc ion [GO:0010043]","GO:0010043; GO:0042597",NA,"","GO:0010043 GO:0042597"
"3619","P0A6E4","ASSY_ECOLI","reviewed","Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)","argG b3172 JW3140","Escherichia coli (strain K12)",447,"6.3.4.5","947590;","ecj:JW3140;eco:b3172;",NA,NA,"NP_417640.1;WP_000207680.1;",NA,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; arginine biosynthetic process [GO:0006526]; argininosuccinate metabolic process [GO:0000053]; urea cycle [GO:0000050]","GO:0000050; GO:0000053; GO:0004055; GO:0005524; GO:0005737; GO:0005829; GO:0006526; GO:0042802; GO:0042803",NA,"Itself; P24228","GO:0000050 GO:0000053 GO:0004055 GO:0005524 GO:0005737 GO:0005829 GO:0006526 GO:0042802 GO:0042803"
"3620","P75726","CILA_ECOLI","reviewed","Citrate lyase alpha chain (Citrase alpha chain) (EC 4.1.3.6) (Citrate (pro-3S)-lyase alpha chain) (Citrate CoA-transferase subunit) (EC 2.8.3.10)","citF ybdV b0615 JW5087","Escherichia coli (strain K12)",510,"4.1.3.6; 2.8.3.10","945230;","ecj:JW5087;eco:b0615;",NA,NA,"NP_415148.1;WP_000192242.1;",NA,"citrate lyase complex [GO:0009346]; citrate (pro-3S)-lyase activity [GO:0008815]; citrate CoA-transferase activity [GO:0008814]; acetyl-CoA metabolic process [GO:0006084]","GO:0006084; GO:0008814; GO:0008815; GO:0009346",NA,"","GO:0006084 GO:0008814 GO:0008815 GO:0009346"
"3621","P0AE37","ASTA_ECOLI","reviewed","Arginine N-succinyltransferase (AST) (EC 2.3.1.109) (AOST)","astA ydjV b1747 JW1736","Escherichia coli (strain K12)",344,"2.3.1.109","946261;","ecj:JW1736;eco:b1747;",NA,NA,"NP_416261.1;WP_000989419.1;",NA,"arginine N-succinyltransferase activity [GO:0008791]; arginine catabolic process to glutamate [GO:0019544]; arginine catabolic process to succinate [GO:0019545]","GO:0008791; GO:0019544; GO:0019545",NA,"","GO:0008791 GO:0019544 GO:0019545"
"3622","P76216","ASTB_ECOLI","reviewed","N-succinylarginine dihydrolase (EC 3.5.3.23)","astB ydjT b1745 JW1734","Escherichia coli (strain K12)",447,"3.5.3.23","946259;","ecj:JW1734;eco:b1745;",NA,NA,"NP_416259.1;WP_000994973.1;",NA,"N-succinylarginine dihydrolase activity [GO:0009015]; arginine catabolic process [GO:0006527]; arginine catabolic process to glutamate [GO:0019544]; arginine catabolic process to succinate [GO:0019545]","GO:0006527; GO:0009015; GO:0019544; GO:0019545",NA,"","GO:0006527 GO:0009015 GO:0019544 GO:0019545"
"3623","P77581","ASTC_ECOLI","reviewed","Succinylornithine transaminase (SOAT) (EC 2.6.1.81) (Carbon starvation protein C) (Succinylornithine aminotransferase)","astC argM cstC ydjW b1748 JW1737","Escherichia coli (strain K12)",406,"2.6.1.81","946255;","ecj:JW1737;eco:b1748;",NA,NA,"NP_416262.1;WP_000081983.1;",NA,"N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity [GO:0003992]; pyridoxal phosphate binding [GO:0030170]; succinylornithine transaminase activity [GO:0043825]; arginine biosynthetic process via ornithine [GO:0042450]; arginine catabolic process [GO:0006527]; arginine catabolic process to glutamate [GO:0019544]; arginine catabolic process to succinate [GO:0019545]; ornithine catabolic process [GO:0006593]","GO:0003992; GO:0006527; GO:0006593; GO:0019544; GO:0019545; GO:0030170; GO:0042450; GO:0043825",NA,"","GO:0003992 GO:0006527 GO:0006593 GO:0019544 GO:0019545 GO:0030170 GO:0042450 GO:0043825"
"3624","P0A6C5","ARGA_ECOLI","reviewed","Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS) (NAGS)","argA b2818 JW2786","Escherichia coli (strain K12)",443,"2.3.1.1","947289;","ecj:JW2786;eco:b2818;",NA,NA,"NP_417295.1;WP_000237947.1;",NA,"cytoplasm [GO:0005737]; acetyl-CoA:L-glutamate N-acetyltransferase activity [GO:0004042]; glutamate N-acetyltransferase activity [GO:0004358]; methione N-acyltransferase activity [GO:0103045]; arginine biosynthetic process [GO:0006526]","GO:0004042; GO:0004358; GO:0005737; GO:0006526; GO:0103045",NA,"","GO:0004042 GO:0004358 GO:0005737 GO:0006526 GO:0103045"
"3625","P09551","ARGT_ECOLI","reviewed","Lysine/arginine/ornithine-binding periplasmic protein (LAO-binding protein)","argT b2310 JW2307","Escherichia coli (strain K12)",260,"","949030;","ecj:JW2307;eco:b2310;",NA,NA,"NP_416813.1;WP_000748271.1;",NA,"outer membrane-bounded periplasmic space [GO:0030288]; cellular response to nitrogen starvation [GO:0006995]; cellular response to starvation [GO:0009267]; cellular response to zinc ion [GO:0071294]; L-lysine transport [GO:1902022]; ornithine transport [GO:0015822]","GO:0006995; GO:0009267; GO:0015822; GO:0030288; GO:0071294; GO:1902022",NA,"","GO:0006995 GO:0009267 GO:0015822 GO:0030288 GO:0071294 GO:1902022"
"3626","P37794","CHBG_ECOLI","reviewed","Chitooligosaccharide deacetylase ChbG (COD) (EC 3.5.1.105) (Chitin disaccharide deacetylase) (Chitobiose deacetylase) (Chitobiose-6P deacetylase) (Chitotriose deacetylase) (Chitotriose-6P deacetylase)","chbG ydjC b1733 JW1722","Escherichia coli (strain K12)",249,"3.5.1.105","946231;","ecj:JW1722;eco:b1733;",NA,NA,"NP_416247.1;WP_000440471.1;",NA,"cytoplasm [GO:0005737]; chitin disaccharide deacetylase activity [GO:0036311]; deacetylase activity [GO:0019213]; metal ion binding [GO:0046872]; chitin catabolic process [GO:0006032]; diacetylchitobiose catabolic process [GO:0052777]; polysaccharide catabolic process [GO:0000272]","GO:0000272; GO:0005737; GO:0006032; GO:0019213; GO:0036311; GO:0046872; GO:0052777",NA,"","GO:0000272 GO:0005737 GO:0006032 GO:0019213 GO:0036311 GO:0046872 GO:0052777"
"3627","P0A6D3","AROA_ECOLI","reviewed","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)","aroA b0908 JW0891","Escherichia coli (strain K12)",427,"2.5.1.19","945528;","ecj:JW0891;eco:b0908;",NA,NA,"NP_415428.1;WP_000445231.1;",NA,"cytosol [GO:0005829]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]","GO:0003866; GO:0005829; GO:0009073; GO:0009423",NA,"","GO:0003866 GO:0005829 GO:0009073 GO:0009423"
"3628","P33647","CHPB_ECOLI","reviewed","Endoribonuclease toxin ChpB (EC 3.1.-.-) (Toxin ChpB) (mRNA interferase ChpB)","chpB chpBK yjfE b4225 JW4184","Escherichia coli (strain K12)",116,"3.1.-.-","948747;","ecj:JW4184;eco:b4225;",NA,NA,"NP_418646.1;WP_000239577.1;",NA,"DNA binding [GO:0003677]; endoribonuclease activity [GO:0004521]; endoribonuclease activity, producing 5'-phosphomonoesters [GO:0016891]; RNA binding [GO:0003723]; negative regulation of cell growth [GO:0030308]; regulation of mRNA stability [GO:0043488]","GO:0003677; GO:0003723; GO:0004521; GO:0016891; GO:0030308; GO:0043488",NA,"","GO:0003677 GO:0003723 GO:0004521 GO:0016891 GO:0030308 GO:0043488"
"3629","P25549","ASLA_ECOLI","reviewed","Arylsulfatase (AS) (EC 3.1.6.1) (Aryl-sulfate sulphohydrolase)","aslA atsA b3801 JW3773","Escherichia coli (strain K12)",551,"3.1.6.1","949015;","ecj:JW3773;eco:b3801;",NA,NA,"NP_418245.1;WP_000395863.1;",NA,"periplasmic space [GO:0042597]; arylsulfatase activity [GO:0004065]; metal ion binding [GO:0046872]","GO:0004065; GO:0042597; GO:0046872",NA,"","GO:0004065 GO:0042597 GO:0046872"
"3630","P28249","ASMA_ECOLI","reviewed","Protein AsmA","asmA yegA b2064 JW2049","Escherichia coli (strain K12)",617,"","946582;","ecj:JW2049;eco:b2064;",NA,NA,"NP_416568.1;WP_001252331.1;",NA,"periplasmic space [GO:0042597]; plasma membrane [GO:0005886]; regulation of protein targeting to membrane [GO:0090313]","GO:0005886; GO:0042597; GO:0090313",NA,"","GO:0005886 GO:0042597 GO:0090313"
"3631","P00963","ASNA_ECOLI","reviewed","Aspartate--ammonia ligase (EC 6.3.1.1) (Asparagine synthetase A)","asnA b3744 JW3722","Escherichia coli (strain K12)",330,"6.3.1.1","13905103;948258;","ecj:JW3722;eco:b3744;",NA,NA,"NP_418200.1;WP_000845104.1;YP_006952153.1;",NA,"cytosol [GO:0005829]; aspartate-ammonia ligase activity [GO:0004071]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; asparagine biosynthetic process [GO:0006529]; cellular response to DNA damage stimulus [GO:0006974]; L-asparagine biosynthetic process [GO:0070981]","GO:0004071; GO:0005524; GO:0005829; GO:0006529; GO:0006974; GO:0042802; GO:0070981",NA,"Itself","GO:0004071 GO:0005524 GO:0005829 GO:0006529 GO:0006974 GO:0042802 GO:0070981"
"3632","P69330","CITD_ECOLI","reviewed","Citrate lyase acyl carrier protein (Citrate lyase gamma chain)","citD ybdX b0617 JW0609","Escherichia coli (strain K12)",98,"","945415;","ecj:JW0609;eco:b0617;",NA,NA,"NP_415150.1;WP_000700703.1;",NA,"cytoplasm [GO:0005737]; prosthetic group binding [GO:0051192]","GO:0005737; GO:0051192",NA,"","GO:0005737 GO:0051192"
"3633","P18335","ARGD_ECOLI","reviewed","Acetylornithine/succinyldiaminopimelate aminotransferase (ACOAT) (DapATase) (Succinyldiaminopimelate transferase) (EC 2.6.1.11) (EC 2.6.1.17)","argD dapC dtu b3359 JW3322","Escherichia coli (strain K12)",406,"2.6.1.11; 2.6.1.17","947864;","ecj:JW3322;eco:b3359;",NA,NA,"NP_417818.1;WP_000963792.1;",NA,"cytoplasm [GO:0005737]; N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity [GO:0003992]; pyridoxal phosphate binding [GO:0030170]; succinyldiaminopimelate transaminase activity [GO:0009016]; arginine biosynthetic process via ornithine [GO:0042450]; lysine biosynthetic process via diaminopimelate and N-succinyl-2-amino-6-ketopimelate [GO:0033359]","GO:0003992; GO:0005737; GO:0009016; GO:0030170; GO:0033359; GO:0042450",NA,"","GO:0003992 GO:0005737 GO:0009016 GO:0030170 GO:0033359 GO:0042450"
"3634","P17410","CHBR_ECOLI","reviewed","HTH-type transcriptional regulator ChbR (Chb operon repressor)","chbR celD b1735 JW1724","Escherichia coli (strain K12)",280,"","946247;","ecj:JW1724;eco:b1735;",NA,NA,"NP_416249.1;WP_000983647.1;",NA,"core promoter binding [GO:0001047]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; negative regulation of transcription, DNA-templated [GO:0045892]","GO:0001047; GO:0003700; GO:0043565; GO:0045892",NA,"","GO:0001047 GO:0003700 GO:0043565 GO:0045892"
"3635","P77690","ARNB_ECOLI","reviewed","UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (Polymyxin resistance protein PmrH) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)","arnB pmrH yfbE b2253 JW5372","Escherichia coli (strain K12)",385,"2.6.1.87","947375;","ecj:JW5372;eco:b2253;",NA,NA,"NP_416756.5;",NA,"cytoplasm [GO:0005737]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; UDP-4-amino-4-deoxy-L-arabinose aminotransferase [GO:0099620]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; polysaccharide biosynthetic process [GO:0000271]; response to antibiotic [GO:0046677]","GO:0000271; GO:0005737; GO:0008483; GO:0009103; GO:0009245; GO:0030170; GO:0046677; GO:0099620",NA,"","GO:0000271 GO:0005737 GO:0008483 GO:0009103 GO:0009245 GO:0030170 GO:0046677 GO:0099620"
"3636","P77757","ARNC_ECOLI","reviewed","Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Polymyxin resistance protein PmrF) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)","arnC pmrF yfbF b2254 JW2248","Escherichia coli (strain K12)",322,"2.4.2.53","945275;","ecj:JW2248;eco:b2254;",NA,NA,"NP_416757.1;WP_000461657.1;",NA,"integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity [GO:0099621]; 4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process [GO:0036108]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; response to antibiotic [GO:0046677]","GO:0005886; GO:0009103; GO:0009245; GO:0016020; GO:0016021; GO:0016780; GO:0036108; GO:0046677; GO:0099621",NA,"","GO:0005886 GO:0009103 GO:0009245 GO:0016020 GO:0016021 GO:0016780 GO:0036108 GO:0046677 GO:0099621"
"3637","P15770","AROE_ECOLI","reviewed","Shikimate dehydrogenase (NADP(+)) (SD) (SDH) (EC 1.1.1.25)","aroE b3281 JW3242","Escherichia coli (strain K12)",272,"1.1.1.25","947776;","ecj:JW3242;eco:b3281;",NA,NA,"NP_417740.1;WP_000451243.1;",NA,"cytosol [GO:0005829]; NADP binding [GO:0050661]; nucleotide binding [GO:0000166]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]","GO:0000166; GO:0004764; GO:0005829; GO:0009073; GO:0009423; GO:0019632; GO:0050661",NA,"P31064","GO:0000166 GO:0004764 GO:0005829 GO:0009073 GO:0009423 GO:0019632 GO:0050661"
"3638","P00888","AROF_ECOLI","reviewed","Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)","aroF b2601 JW2582","Escherichia coli (strain K12)",356,"2.5.1.54","947084;","ecj:JW2582;eco:b2601;",NA,NA,"NP_417092.1;WP_001168037.1;",NA,"cytoplasm [GO:0005737]; 3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; identical protein binding [GO:0042802]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]","GO:0003849; GO:0005737; GO:0009073; GO:0009423; GO:0042802",NA,"","GO:0003849 GO:0005737 GO:0009073 GO:0009423 GO:0042802"
"3639","P0A6D7","AROK_ECOLI","reviewed","Shikimate kinase 1 (SK 1) (EC 2.7.1.71) (Shikimate kinase I) (SKI)","aroK b3390 JW5947","Escherichia coli (strain K12)",173,"2.7.1.71","2847759;","ecj:JW5947;eco:b3390;",NA,NA,"WP_000818618.1;YP_026215.2;",NA,"cytosol [GO:0005829]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]","GO:0000287; GO:0004765; GO:0005524; GO:0005829; GO:0009073; GO:0009423; GO:0019632",NA,"","GO:0000287 GO:0004765 GO:0005524 GO:0005829 GO:0009073 GO:0009423 GO:0019632"
"3640","P0AE34","ARTQ_ECOLI","reviewed","Arginine ABC transporter permease protein ArtQ","artQ b0862 JW0846","Escherichia coli (strain K12)",238,"","949046;","ecj:JW0846;eco:b0862;",NA,NA,"NP_415383.1;WP_001001691.1;",NA,"ATP-binding cassette (ABC) transporter complex [GO:0043190]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; L-arginine import across plasma membrane [GO:0097638]","GO:0005886; GO:0005887; GO:0022857; GO:0043190; GO:0097638",NA,"","GO:0005886 GO:0005887 GO:0022857 GO:0043190 GO:0097638"
"3641","P24240","ASCB_ECOLI","reviewed","6-phospho-beta-glucosidase AscB (EC 3.2.1.86)","ascB b2716 JW2686","Escherichia coli (strain K12)",474,"3.2.1.86","947460;","ecj:JW2686;eco:b2716;",NA,NA,"NP_417196.1;WP_000110363.1;",NA,"cytosol [GO:0005829]; 6-phospho-beta-glucosidase activity [GO:0008706]; beta-glucosidase activity [GO:0008422]; methyl beta-D-glucoside 6-phosphate glucohydrolase activity [GO:0103047]; carbohydrate catabolic process [GO:0016052]; cellobiose catabolic process [GO:2000892]","GO:0005829; GO:0008422; GO:0008706; GO:0016052; GO:0103047; GO:2000892",NA,"","GO:0005829 GO:0008422 GO:0008706 GO:0016052 GO:0103047 GO:2000892"
"3642","P22106","ASNB_ECOLI","reviewed","Asparagine synthetase B [glutamine-hydrolyzing] (AS-B) (EC 6.3.5.4)","asnB b0674 JW0660","Escherichia coli (strain K12)",554,"6.3.5.4","945281;","ecj:JW0660;eco:b0674;",NA,NA,"NP_415200.1;WP_000337077.1;",NA,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; amino acid binding [GO:0016597]; asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; aspartate-ammonia ligase activity [GO:0004071]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; asparagine biosynthetic process [GO:0006529]; cellular amino acid biosynthetic process [GO:0008652]; cellular amino acid catabolic process [GO:0009063]; glutamine metabolic process [GO:0006541]; L-asparagine biosynthetic process [GO:0070981]","GO:0004066; GO:0004071; GO:0005524; GO:0005737; GO:0005829; GO:0006529; GO:0006541; GO:0008652; GO:0009063; GO:0016597; GO:0042802; GO:0070981",NA,"Itself","GO:0004066 GO:0004071 GO:0005524 GO:0005737 GO:0005829 GO:0006529 GO:0006541 GO:0008652 GO:0009063 GO:0016597 GO:0042802 GO:0070981"
"3643","A0A385XJS5","A0A385XJS5_ECOLI","unreviewed","Qin prophage protein YnfT (Rac prophage protein YnaM)","ynaM ECK4601 ECK4605 ynfT b4744 b4748","Escherichia coli (strain K12)",37,"","","",NA,NA,"",NA,"","",NA,"",""
"3644","P0AEJ6","EUTB_ECOLI","reviewed","Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7) (Ethanolamine ammonia-lyase large subunit)","eutB b2441 JW2434","Escherichia coli (strain K12)",453,"4.3.1.7","946924;","ecj:JW2434;eco:b2441;",NA,NA,"NP_416936.4;WP_000769961.1;",NA,"cytosol [GO:0005829]; ethanolamine ammonia-lyase complex [GO:0009350]; ethanolamine ammonia-lyase activity [GO:0008851]; cellular amino acid metabolic process [GO:0006520]; ethanolamine catabolic process [GO:0046336]","GO:0005829; GO:0006520; GO:0008851; GO:0009350; GO:0046336",NA,"","GO:0005829 GO:0006520 GO:0008851 GO:0009350 GO:0046336"
"3645","P19636","EUTC_ECOLI","reviewed","Ethanolamine ammonia-lyase light chain (EC 4.3.1.7) (Ethanolamine ammonia-lyase small subunit)","eutC b2440 JW2433","Escherichia coli (strain K12)",295,"4.3.1.7","946925;","ecj:JW2433;eco:b2440;",NA,NA,"NP_416935.1;WP_000372316.1;",NA,"ethanolamine ammonia-lyase complex [GO:0009350]; cobalamin binding [GO:0031419]; ethanolamine ammonia-lyase activity [GO:0008851]; cellular amino acid metabolic process [GO:0006520]; ethanolamine catabolic process [GO:0046336]","GO:0006520; GO:0008851; GO:0009350; GO:0031419; GO:0046336",NA,"","GO:0006520 GO:0008851 GO:0009350 GO:0031419 GO:0046336"
"3646","P76553","EUTG_ECOLI","reviewed","Ethanolamine utilization protein EutG (EC 1.1.-.-)","eutG yffV b2453 JW2437","Escherichia coli (strain K12)",395,"1.1.-.-","946233;","ecj:JW2437;eco:b2453;",NA,NA,"NP_416948.4;WP_001326575.1;",NA,"mitochondrion [GO:0005739]; alcohol dehydrogenase (NAD) activity [GO:0004022]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; ethanolamine catabolic process [GO:0046336]","GO:0004022; GO:0005739; GO:0016616; GO:0046336; GO:0046872",NA,"","GO:0004022 GO:0005739 GO:0016616 GO:0046336 GO:0046872"
"3647","P76552","EUTH_ECOLI","reviewed","Ethanolamine utilization protein EutH (Putative ethanolamine transporter)","eutH yffU b2452 JW2436","Escherichia coli (strain K12)",408,"","944979;","ecj:JW2436;eco:b2452;",NA,NA,"NP_416947.1;WP_000512372.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ethanolamine transmembrane transporter activity [GO:0034228]; ethanolamine catabolic process [GO:0046336]","GO:0005886; GO:0016021; GO:0034228; GO:0046336",NA,"","GO:0005886 GO:0016021 GO:0034228 GO:0046336"
