"","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","EC.number","Cross.reference..GeneID.","Cross.reference..KEGG.","Cross.reference..GeneDB.","Ensembl.transcript","Cross.reference..RefSeq.","Cross.reference..UniGene.","Gene.ontology..GO.","Gene.ontology.IDs","Involvement.in.disease","Interacts.with","g_o"
"2611","Q9I0G4","Q9I0G4_PSEAE","unreviewed","Probable type II secretion system protein","PA2674","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",136,"","882383;","pae:PA2674;",NA,NA,"NP_251364.1;WP_003113394.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"2612","Q9I3Y6","Q9I3Y6_PSEAE","unreviewed","Uncharacterized protein","PA1358","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",132,"","881117;","pae:PA1358;",NA,NA,"NP_250049.1;WP_003106807.1;",NA,"","",NA,"",""
"2613","Q9HZV8","Q9HZV8_PSEAE","unreviewed","Putative citronellyl-CoA dehydrogenase involved in catabolism of citronellol","atuD PA2889","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",386,"","882702;","pae:PA2889;",NA,NA,"NP_251579.1;WP_003101733.1;",NA,"plasma membrane [GO:0005886]; acyl-CoA dehydrogenase activity [GO:0003995]; citronellyl-CoA dehydrogenase activity [GO:0034824]; flavin adenine dinucleotide binding [GO:0050660]; terpene catabolic process [GO:0046247]","GO:0003995; GO:0005886; GO:0034824; GO:0046247; GO:0050660",NA,"","GO:0003995 GO:0005886 GO:0034824 GO:0046247 GO:0050660"
"2614","Q9I692","Q9I692_PSEAE","unreviewed","Uncharacterized protein","PA0421","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",496,"","877975;","pae:PA0421;",NA,NA,"NP_249112.1;WP_003118815.1;",NA,"oxidoreductase activity [GO:0016491]","GO:0016491",NA,"","GO:0016491"
"2615","Q9I3V0","Q9I3V0_PSEAE","unreviewed","Uncharacterized protein","PA1394","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",84,"","877935;","pae:PA1394;",NA,NA,"NP_250085.1;WP_003115603.1;",NA,"","",NA,"",""
"2616","Q9I1Q4","Q9I1Q4_PSEAE","unreviewed","Probable porin","PA2213","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",416,"","881954;","pae:PA2213;",NA,NA,"NP_250903.1;WP_003115516.1;",NA,"integral component of cell outer membrane [GO:0045203]; porin activity [GO:0015288]; substrate-specific channel activity [GO:0022838]","GO:0015288; GO:0022838; GO:0045203",NA,"","GO:0015288 GO:0022838 GO:0045203"
"2617","Q9I4M7","Q9I4M7_PSEAE","unreviewed","Probable major facilitator superfamily (MFS) transporter","PA1108","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",385,"","883036;","pae:PA1108;",NA,NA,"NP_249799.1;WP_003082230.1;",NA,"integral component of plasma membrane [GO:0005887]; drug transmembrane transporter activity [GO:0015238]; drug transmembrane transport [GO:0006855]","GO:0005887; GO:0006855; GO:0015238",NA,"","GO:0005887 GO:0006855 GO:0015238"
"2618","Q9I790","Q9I790_PSEAE","unreviewed","Uncharacterized protein","PA0042","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",131,"","878502;","pae:PA0042;",NA,NA,"NP_248732.1;WP_003114584.1;",NA,"","",NA,"",""
"2619","Q9I5B2","Q9I5B2_PSEAE","unreviewed","Uncharacterized protein","PA0827","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",292,"","882089;","pae:PA0827;",NA,NA,"NP_249518.1;WP_003109435.1;",NA,"","",NA,"",""
"2620","Q9HZT3","Q9HZT3_PSEAE","unreviewed","Probable permease of ABC transporter","PA2914","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",343,"","882646;","pae:PA2914;",NA,NA,"NP_251604.1;WP_003114019.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transporter activity [GO:0005215]","GO:0005215; GO:0005886; GO:0016021",NA,"","GO:0005215 GO:0005886 GO:0016021"
"2621","Q9HV97","Q9HV97_PSEAE","unreviewed","Uncharacterized protein","PA4699","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",259,"","881506;","pae:PA4699;",NA,NA,"NP_253387.1;WP_003095080.1;",NA,"","",NA,"",""
"2622","Q9I411","Q9I411_PSEAE","unreviewed","Uncharacterized protein","PA1333","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",68,"","879337;","pae:PA1333;",NA,NA,"NP_250024.1;WP_003082754.1;",NA,"","",NA,"",""
"2623","Q9I0F8","Q9I0F8_PSEAE","unreviewed","Probable quinone oxidoreductase","PA2680","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",324,"","882752;","pae:PA2680;",NA,NA,"NP_251370.1;WP_003113397.1;",NA,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; AU-rich element binding [GO:0017091]; NADPH:quinone reductase activity [GO:0003960]; cellular response to oxidative stress [GO:0034599]","GO:0003960; GO:0005737; GO:0005829; GO:0017091; GO:0034599",NA,"","GO:0003960 GO:0005737 GO:0005829 GO:0017091 GO:0034599"
"2624","Q9HW14","Q9HW14_PSEAE","unreviewed","Uncharacterized protein","PA4390","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",335,"","881339;","pae:PA4390;",NA,NA,"NP_253080.1;WP_003120892.1;",NA,"","",NA,"",""
"2625","Q9HTY9","Q9HTY9_PSEAE","unreviewed","AmgR","amgR PA5200","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",247,"","880301;","pae:PA5200;",NA,NA,"NP_253887.1;WP_003096259.1;",NA,"cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay response regulator activity [GO:0000156]; positive regulation of proteolysis [GO:0045862]; positive regulation of transport [GO:0051050]","GO:0000156; GO:0003677; GO:0003700; GO:0005829; GO:0045862; GO:0051050",NA,"","GO:0000156 GO:0003677 GO:0003700 GO:0005829 GO:0045862 GO:0051050"
"2626","Q9I3R1","Q9I3R1_PSEAE","unreviewed","Probable Resistance-Nodulation-Cell Division (RND) efflux transporter","PA1436","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",1036,"","881815;","pae:PA1436;",NA,NA,"NP_250127.1;WP_003147398.1;",NA,"integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]; cell division [GO:0051301]","GO:0016021; GO:0022857; GO:0051301",NA,"","GO:0016021 GO:0022857 GO:0051301"
"2627","Q9I3R9","Q9I3R9_PSEAE","unreviewed","Probable ATP-binding component of ABC transporter","PA1425","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",538,"","881746;","pae:PA1425;",NA,NA,"NP_250116.1;WP_010895566.1;",NA,"ATP binding [GO:0005524]; ATPase activity [GO:0016887]","GO:0005524; GO:0016887",NA,"","GO:0005524 GO:0016887"
"2628","Q9I604","Q9I604_PSEAE","unreviewed","Uncharacterized protein","PA0532","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",168,"","878235;","pae:PA0532;",NA,NA,"NP_249223.1;WP_003118870.1;",NA,"","",NA,"",""
"2629","Q9HZF6","Q9HZF6_PSEAE","unreviewed","Uncharacterized protein","PA3052","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",326,"","882865;","pae:PA3052;",NA,NA,"NP_251742.1;WP_003122457.1;",NA,"","",NA,"",""
"2630","Q9HUJ4","Q9HUJ4_PSEAE","unreviewed","Adenosine diphosphate sugar pyrophosphatase","aspP PA4971","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",205,"","879756;","pae:PA4971;",NA,NA,"NP_253658.1;WP_003095694.1;",NA,"cytosol [GO:0005829]; ADP-sugar diphosphatase activity [GO:0019144]; metal ion binding [GO:0046872]; nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]","GO:0005829; GO:0006753; GO:0019144; GO:0019693; GO:0046872",NA,"","GO:0005829 GO:0006753 GO:0019144 GO:0019693 GO:0046872"
"2631","Q9I3K0","Q9I3K0_PSEAE","unreviewed","Uncharacterized protein","PA1513","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",425,"","879285;","pae:PA1513;",NA,NA,"NP_250204.1;WP_003083321.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"2632","Q9I3A5","Q9I3A5_PSEAE","unreviewed","Probable AMP-binding enzyme","PA1617","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",555,"","881885;","pae:PA1617;",NA,NA,"NP_250308.1;WP_003114249.1;",NA,"catalytic activity [GO:0003824]","GO:0003824",NA,"","GO:0003824"
"2633","Q9I5P4","Q9I5P4_PSEAE","unreviewed","HxcT pseudopilin","PA0681","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",149,"","879708;","pae:PA0681;",NA,NA,"NP_249372.1;WP_003085349.1;",NA,"integral component of membrane [GO:0016021]; type II protein secretion system complex [GO:0015627]; protein transporter activity [GO:0008565]; protein secretion by the type II secretion system [GO:0015628]","GO:0008565; GO:0015627; GO:0015628; GO:0016021",NA,"","GO:0008565 GO:0015627 GO:0015628 GO:0016021"
"2634","Q9I5N5","Q9I5N5_PSEAE","unreviewed","Uncharacterized protein","PA0691","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",200,"","880799;","pae:PA0691;",NA,NA,"NP_249382.1;WP_003098455.1;",NA,"cell death [GO:0008219]; single-species biofilm formation [GO:0044010]","GO:0008219; GO:0044010",NA,"","GO:0008219 GO:0044010"
"2635","Q9I0C1","Q9I0C1_PSEAE","unreviewed","Uncharacterized protein","PA2721","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",159,"","878945;","pae:PA2721;",NA,NA,"NP_251411.1;WP_003114391.1;",NA,"","",NA,"",""
"2636","Q9I480","Q9I480_PSEAE","unreviewed","Probable transcriptional regulator","PA1264","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",288,"","881381;","pae:PA1264;",NA,NA,"NP_249955.1;WP_003114959.1;",NA,"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0003700; GO:0006355",NA,"","GO:0003677 GO:0003700 GO:0006355"
"2637","Q9HZY6","Q9HZY6_PSEAE","unreviewed","Uncharacterized protein","PA2858","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",830,"","880446;","pae:PA2858;",NA,NA,"NP_251548.1;WP_003122524.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021",NA,"","GO:0005886 GO:0016021"
"2638","Q9HWL3","Q9HWL3_PSEAE","unreviewed","Second ferric pyoverdine receptor FpvB","fpvB PA4168","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",802,"","880246;","pae:PA4168;",NA,NA,"NP_252857.1;WP_003112989.1;",NA,"cell outer membrane [GO:0009279]; iron ion binding [GO:0005506]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]","GO:0005506; GO:0009279; GO:0015344; GO:0038023",NA,"","GO:0005506 GO:0009279 GO:0015344 GO:0038023"
"2639","Q9HVL3","Q9HVL3_PSEAE","unreviewed","Probable cytochrome c","PA4571","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",675,"","880955;","pae:PA4571;",NA,NA,"NP_253261.1;WP_003112821.1;",NA,"electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]","GO:0009055; GO:0020037; GO:0046872",NA,"","GO:0009055 GO:0020037 GO:0046872"
"2640","G3XCY2","G3XCY2_PSEAE","unreviewed","O-antigen chain length regulator","wzz PA3160","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",348,"","879922;","pae:PA3160;",NA,NA,"NP_251850.1;WP_003113430.1;",NA,"integral component of membrane [GO:0016021]; periplasmic side of plasma membrane [GO:0098567]; plasma membrane [GO:0005886]; protein tyrosine kinase activity [GO:0004713]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; O antigen biosynthetic process [GO:0009243]","GO:0004713; GO:0005886; GO:0009243; GO:0016021; GO:0043165; GO:0098567",NA,"","GO:0004713 GO:0005886 GO:0009243 GO:0016021 GO:0043165 GO:0098567"
"2641","Q9I1S9","Q9I1S9_PSEAE","unreviewed","Uncharacterized protein","PA2186","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",56,"","","",NA,NA,"",NA,"","",NA,"",""
"2642","Q9HXS2","Q9HXS2_PSEAE","unreviewed","Antirepressor for MexR, ArmR","armR PA3719","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",53,"","880376;","pae:PA3719;",NA,NA,"NP_252408.1;WP_003100689.1;",NA,"positive regulation of transporter activity [GO:0032411]","GO:0032411",NA,"P52003","GO:0032411"
"2643","Q9I349","Q9I349_PSEAE","unreviewed","Uncharacterized protein","PA1676","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",106,"","883063;","pae:PA1676;",NA,NA,"NP_250367.1;WP_003087644.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"2644","Q9I5B8","Q9I5B8_PSEAE","unreviewed","Uncharacterized protein","PA0821","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",362,"","878355;","pae:PA0821;",NA,NA,"NP_249512.1;WP_003114210.1;",NA,"","",NA,"",""
"2645","Q9HXS1","Q9HXS1_PSEAE","unreviewed","Uncharacterized protein","PA3720","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",141,"","880361;","pae:PA3720;",NA,NA,"NP_252409.2;WP_003100688.1;",NA,"","",NA,"",""
"2646","Q9I1G8","Q9I1G8_PSEAE","unreviewed","Probable permease of ABC transporter","PA2307","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",288,"","880804;","pae:PA2307;",NA,NA,"NP_250997.1;WP_003113092.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","GO:0005886; GO:0016021; GO:0055085",NA,"","GO:0005886 GO:0016021 GO:0055085"
"2647","Q9HUX3","Q9HUX3_PSEAE","unreviewed","Probable outer membrane protein","PA4837","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",708,"","878137;","pae:PA4837;",NA,NA,"NP_253524.1;WP_010895685.1;",NA,"cell outer membrane [GO:0009279]; iron ion binding [GO:0005506]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]","GO:0005506; GO:0009279; GO:0015344; GO:0038023",NA,"","GO:0005506 GO:0009279 GO:0015344 GO:0038023"
"2648","Q9HTL3","Q9HTL3_PSEAE","unreviewed","ATP-dependent DNA helicase RecG (EC 3.6.4.12)","recG PA5345","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",691,"3.6.4.12","880937;","pae:PA5345;",NA,NA,"NP_254032.1;WP_003096624.1;",NA,"ATP binding [GO:0005524]; ATP-dependent DNA helicase activity [GO:0004003]; DNA helicase activity [GO:0003678]; four-way junction helicase activity [GO:0009378]; transcription regulatory region DNA binding [GO:0044212]; cellular response to chromate [GO:0071247]; cellular response to oxidative stress [GO:0034599]; cellular response to selenite ion [GO:0072715]; cellular response to UV [GO:0034644]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","GO:0003678; GO:0004003; GO:0005524; GO:0006281; GO:0006310; GO:0009378; GO:0034599; GO:0034644; GO:0044212; GO:0071247; GO:0072715",NA,"","GO:0003678 GO:0004003 GO:0005524 GO:0006281 GO:0006310 GO:0009378 GO:0034599 GO:0034644 GO:0044212 GO:0071247 GO:0072715"
"2649","Q9HTL8","Q9HTL8_PSEAE","unreviewed","Uncharacterized protein","PA5340","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",243,"","877609;","pae:PA5340;",NA,NA,"NP_254027.1;WP_003114366.1;",NA,"","",NA,"",""
"2650","Q9HVK9","Q9HVK9_PSEAE","unreviewed","Uncharacterized protein","PA4575","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",113,"","880973;","pae:PA4575;",NA,NA,"NP_253265.1;WP_003094775.1;",NA,"","",NA,"",""
"2651","Q9HVP3","Q9HVP3_PSEAE","unreviewed","Uncharacterized protein","PA4534","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",141,"","877953;","pae:PA4534;",NA,NA,"NP_253224.1;WP_003103865.1;",NA,"transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]","GO:0016747",NA,"","GO:0016747"
"2652","Q9HVS3","Q9HVS3_PSEAE","unreviewed","Probable metallopeptidase","PA4498","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",405,"","881083;","pae:PA4498;",NA,NA,"NP_253188.1;WP_003107426.1;",NA,"dipeptidase activity [GO:0016805]; metal ion binding [GO:0046872]; dipeptide transport [GO:0042938]","GO:0016805; GO:0042938; GO:0046872",NA,"","GO:0016805 GO:0042938 GO:0046872"
"2653","Q9HZZ4","Q9HZZ4_PSEAE","unreviewed","OhrR","ohrR PA2849","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",151,"","882621;","pae:PA2849;",NA,NA,"NP_251539.1;WP_003090940.1;",NA,"protein-DNA complex [GO:0032993]; bacterial-type RNA polymerase transcriptional repressor activity, sequence-specific DNA binding [GO:0001217]; transcription regulatory region DNA binding [GO:0044212]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; negative regulation of transcription, DNA-templated [GO:0045892]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of transcription, DNA-templated [GO:0006355]","GO:0000976; GO:0001217; GO:0006355; GO:0032993; GO:0044212; GO:0045892; GO:1900407",NA,"","GO:0000976 GO:0001217 GO:0006355 GO:0032993 GO:0044212 GO:0045892 GO:1900407"
"2654","Q9I762","Q9I762_PSEAE","unreviewed","Uncharacterized protein","PA0070","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",304,"","879190;","pae:PA0070;",NA,NA,"NP_248760.1;WP_003106614.1;",NA,"","",NA,"",""
"2655","Q9HZ49","Q9HZ49_PSEAE","unreviewed","Probable permease of ABC sugar transporter","PA3189","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",310,"","882900;","pae:PA3189;",NA,NA,"NP_251879.1;WP_003091471.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate transport [GO:0008643]; transmembrane transport [GO:0055085]","GO:0005886; GO:0008643; GO:0016021; GO:0055085",NA,"","GO:0005886 GO:0008643 GO:0016021 GO:0055085"
"2656","Q9I735","Q9I735_PSEAE","unreviewed","Uncharacterized protein","PA0097","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",399,"","880677;","pae:PA0097;",NA,NA,"NP_248787.1;WP_003123798.1;",NA,"","",NA,"",""
"2657","Q9HTM7","Q9HTM7_PSEAE","unreviewed","Probable cytochrome c(Mono-heme type)","PA5328","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",129,"","878251;","pae:PA5328;",NA,NA,"NP_254015.1;WP_003115372.1;",NA,"electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; sphingosine catabolic process [GO:0051872]","GO:0005506; GO:0009055; GO:0020037; GO:0051872",NA,"","GO:0005506 GO:0009055 GO:0020037 GO:0051872"
"2658","Q9I026","Q9I026_PSEAE","unreviewed","Uncharacterized protein","PA2817","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",136,"","877873;","pae:PA2817;",NA,NA,"NP_251507.1;WP_003090890.1;",NA,"","",NA,"",""
"2659","Q9I148","Q9I148_PSEAE","unreviewed","Uncharacterized protein","PA2434","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",181,"","882851;","pae:PA2434;",NA,NA,"NP_251124.1;WP_003102966.1;",NA,"","",NA,"",""
"2660","Q9I3V2","Q9I3V2_PSEAE","unreviewed","Uncharacterized protein","PA1392","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",414,"","879380;","pae:PA1392;",NA,NA,"NP_250083.1;WP_003112411.1;",NA,"","",NA,"",""
"2661","Q9I5D6","Q9I5D6_PSEAE","unreviewed","Uncharacterized protein","PA0802","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",107,"","880826;","pae:PA0802;",NA,NA,"NP_249493.1;WP_003114195.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"2662","Q9HZQ1","Q9HZQ1_PSEAE","unreviewed","Uncharacterized protein","PA2946","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",364,"","","",NA,NA,"",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
